,time,positive,negative
1255,2005-08-19,1.0,0.0
1256,2005-08-18,0.0,1.0
1257,2005-08-17,0.9998492002487183,0.00015079975128173828
1258,2005-08-13,1.0,0.0
1259,2005-08-12,1.0,0.0
1260,2005-08-10,0.0,1.0
1261,2005-08-09,4.887573864443997e-16,0.9999999999999996
1262,2005-08-08,0.0,1.0
1263,2005-08-11,0.9999998807907104,1.1920928955078125e-07
1264,2005-08-06,0.0,1.0
1265,2005-08-05,2.30671168507057e-30,1.0
1266,2005-08-04,1.0,0.0
1267,2005-08-03,0.9560732841491699,0.04392671585083008
1268,2005-08-01,1.0,0.0
1269,2005-07-27,0.0,1.0
1270,2005-07-15,0.0,1.0
1271,2005-07-14,4.134057224512591e-35,1.0
1272,2005-07-13,1.0,0.0
1273,2005-07-12,6.222262830847536e-13,0.9999999999993777
1274,2005-07-16,1.40248994313024e-15,0.9999999999999986
1275,2005-07-11,1.3649326674783116e-20,1.0
1276,2005-07-09,1.3578208126997994e-31,1.0
1277,2005-07-08,0.0,1.0
1278,2005-07-22,1.0,0.0
1279,2005-07-07,2.9896671618380444e-14,0.9999999999999701
1280,2005-07-06,1.0,0.0
1281,2005-07-04,0.0,1.0
1282,2005-07-01,1.2551313180962815e-25,1.0
1283,2005-07-02,1.3952429434027636e-08,0.9999999860475706
1284,2005-06-30,1.8292098358069018e-18,1.0
1285,2005-06-29,6.836585839664622e-07,0.999999316341416
1286,2005-06-27,3.373070749121632e-16,0.9999999999999997
1287,2005-06-25,1.0577025471576691e-37,1.0
1288,2005-06-23,1.0,0.0
1289,2005-06-22,6.541263220369313e-18,1.0
1290,2005-06-17,9.58912330426971e-19,1.0
1291,2005-06-20,0.22077716886997223,0.7792228311300278
1292,2005-06-15,1.0,0.0
1293,2005-06-14,1.0,0.0
1294,2005-06-08,0.0,1.0
1295,2005-05-27,1.0,0.0
1296,2005-05-19,0.0,1.0
1297,2005-05-16,0.0,1.0
1298,2005-05-07,9.005097696435257e-25,1.0
1299,2005-04-30,3.0926335093015142e-18,1.0
1300,2005-04-20,0.0,1.0
1301,2005-04-18,1.0,0.0
1302,2005-04-14,9.354030275801931e-34,1.0
1303,2005-04-13,0.999998927116394,1.0728836059570312e-06
1304,2005-04-06,1.0,0.0
1305,2005-04-02,1.6478825397533869e-18,1.0
1306,2005-04-01,1.8737334940220585e-16,0.9999999999999998
1307,2005-03-30,1.0,0.0
1308,2005-03-26,1.0,0.0
1309,2005-03-25,0.0005383911193348467,0.9994616088806652
1310,2005-03-23,1.2395492714378605e-31,1.0
1311,2005-03-21,1.0,0.0
1312,2005-03-19,0.9999998807907104,1.1920928955078125e-07
1313,2005-03-18,1.0,0.0
1314,2005-03-17,5.061832029917834e-12,0.9999999999949382
1315,2005-03-16,1.0,0.0
1316,2005-03-11,0.0,1.0
1317,2005-03-09,2.2252227079868923e-32,1.0
1318,2005-03-08,7.303171196751358e-36,1.0
1319,2005-03-07,0.0,1.0
1320,2005-03-05,7.022265546829942e-10,0.9999999992977735
